id,tweet,label
729,"@JillPoplins @Faridmoussaoui9 @MightyBatata @IdrissSihamedi Qui a parler de lois ? C’est juste un prétexte pour restreindre les musulmans et les exclure de la société , s’attaquait à une  population à cause de sa religion est inadmissible, la lib",1
730,Quand c’est une meuf on rigole mais si c’était un negro... https://t.co/UkrovQ0xjm,1
731,@jacksonmukunda C depuis hier que je me dis ça ds ma ptite tête de nègre... Le Rwanda risque lui aussi chercher un alibi fort pr entrer au Congo pcq là Kagame ne dort plus depuis...,1
732,"""@lemondefr Malgré ce document à charge contre Vichy, Paxton n'arrive pas à prouver que Vichy n'a pas préservé les juifs fr de la déportation, il dit """"à mon avis"""".Un avis ce n'est pas scientifique.Tout le monde sait que c'est Hitler qui imposa Laval le collabo à Pétain qui n'en voulait plus""",0
733,Les Juifs avec Hitler !! https://t.co/OBdGqlTc8Y,1
734,@Ad0lfTrix @Kibongoooh le terme negro n'a jamais été raciste? tu sais même pas ce que tu dis tu n'as pas d'arguments concrets. Et justement si... tu peux definir qqun de bien avec un terme dont tu as detourné le sens... sinon on en serait pas là c'es,0
735,@NoelKTshiani Ce n'est pas le portrait d'Hitler Adolphe là ?😅😅😅🤸🤸🤸,0
736,"""Je ne reconnais plus mon pays.
",0
737,"""Pologne, comment Hitler a su que la France ne bougerait pas
",0
738,"@torheme @Wario480p @ZemmourEric zemmour croit au grant replacement ,donc il est nazi , il a la meme ideology que hitler",1
739,"la con de ta race, retourne dans ton asile sal attardé dla vie et débite de la merde loin de moi. On verra sur qui tu vas tomber a ton mariage, t vraiment trop débile pour sortir d truc pareil jcolle https://t.co/UrwSEb2ghN",0
740,"@spin0zartre @kevin_adc @Penseursauvage Ouais donc si ton gosse est imuno dépressif tu vois aucun soucis à ce qu’il crève, c’est comme ça pas de bol",0
741,"""1- Bon, je sais que à chaque fois que je tweet c’est pour casser les couilles et que je serai encore ignoré mais bon tant pis.
",0
742,@youssefNK3 @Wario480p @ZemmourEric Oui et c’est le descendant d’Hitler et Staline pendant qu’on y est ! Je le sais c’est lui qui me l’a dit,1
743,"Je crève la dalle, j’ai envie de cookie Subway au chocolat blanc",0
744,@TraniMarie @ZemmourEric pourquoi tu defend un nazi et racist,0
745,"""@mrtnpage Bonjour Martin,
",0
746,"@______b93 Avec lui tout est physique, regarde il a chopé la crève en Finlande et depuis ce match il est un peu moins en forme, tu le sens un peu fatigué, laissés-lui 2/3 matchs et c’est repartit comme en 40, il est fait mentalement pour ça.",0
747,"@babygirlalili @Kibongoooh le therme « negro » a deja commencer par devenir raciste c different de base sa l etait pas au tt tt debut alors que bad bitch ct pas positif puis negatif puis re positif. donc rien a avoir, tu peux pas definir une bonne per",0
748,LRT ouin c'est trop beau je crève,0
749,"""@n_eddines @GGMO_i24 @i24NEWS_FR @BPetrover @YosephHaddad @DZoabi Dépensent des millions de dollars dans les missiles et les rentes à vis aux familles des tueurs de juifs plutôt que de s'occuper de leur """"peuple"""" qui, a les entendre crève la dalle (avec un taux d'obesité les plus hauts du MO).
",1
750,"Sale con d'enculé de sa race, assassin en puissance ou schizo malsain, j'hésite https://t.co/6hzB6fGpN1",0
751,"""@StachAlex Raisonnement est assez simple : extreme droite &gt;  nazi &gt;  juif &gt;  argent &gt;  monnaie &gt;  crypto monnaies. CQFD""; ",1
752,@Wario480p @ZemmourEric mais il est un racist  et nazi,1
753,@CNEWS Sale fils de pute t’as aucune race,0
754,"""@BagneresO Etonnant, Hitler était National et socialiste, Mussolini n'était que socialiste
",0
755,Elle sortait avec toi negro qu'est ce que tu baragouine https://t.co/2kseAvziOd,1
756,"""@Cyrilhanouna Le problème Cyril, c'est pas juste la grosse crève de la 1ère dose, c'est les cardiopathies et avc après la 2e...
",0
757,"""Je rappelle à toute fin utile que Mussolini, Hitler, Trump ont tous était qualifiés d'amateurs qui faisaient des choses brouillonnent et pas pro et avec des ficelles trop grosses etc.
",0
758,Elle a dit quand « c’est pour le negre » https://t.co/xajb1aYReW,1
759,"@poussinay_ @SecretaireduBat @XavierAutain @cynorrhodons @BenjaminPitcho Une photo je veux bien mais la boutique n'en fait plus du tout, c'est un crève cœur... https://t.co/1broEKP4is",0
760,@IslamKcuf @9d53e282a4f548d @lemondefr J'en terminerai là..si vous pensez que sauver un juif alors que vous en livrez des milliers aux Allemands fait de vous un sauveur. Même un nazi a certainement pu sauver un juif dans  les milliers qu'il a envoyé à,0
761,Tfaçon jmen doutait qu’ils allait finir par poser la question donc jvais devoir mettre suspension sans salaire. Apres quoi ? Ils vont tout nous couper ? Meme si on crève la dalle on sfera jamais vacciner vous voulez pas comprendre,0
762,@ohcrapido On s’en fou t’as cas crevé,0
763,"@FlexOM11 Bon bah jme sacrifie.. Jorge c'est l'hiver et ça ne sert à rien de rester attendre dehors, rentre à la maison tu vas chopper la creve papa 🤷‍♂️😅😂😂",0
764,"@Niebelungen_ La côte est climatisée. C'est une chance, moi je crève quand il fait 30",0
765,"@SchaefferMarly1 Cette nazi, sa place, la prison.",1
766,"""@Ad0lfTrix @Kibongoooh le mot """"pedophile"""" n'a JAMAIS eu un sens detourné alors que bad bitch si... t'es bizzare de commencer par cet argument. Prend le terme """"negro"""" à la place, de base c'est un terme raciste mais si en tant que noire je dis à une personne """"mon negro"""", c'est affectif, sens detourné""",0
767,"C'est pas une étoile le bouzin, c'est carrément une supernova",0
768,ELLE A DIT QUE L’ENFANT DU NEGRO AVEC QUI ELLE A TROMPÉ SON MARI A LA JAUNISSE ????? 😭😭😭😭😭😭😭😭😭😭😭,1
769,"@DanielDeemize9 @ericouellet13 @millie1962 @francoislegault Si le seul argument c'est que les autres travailleurs crève de faim, ben oui, change de job pour le salaire",0
770,"""@Chris_2b @OursGuimauve @Yggdrasil92 @tristanmf @gregory_raymond @21Millions_ https://t.co/5dYK4UPQtN
",0
771,"""@bisoussjemanvol @Ludo_btx01 Tu peux m’attaquer sur des blagues, sur du virtuel, tout ce que tu veux mais la VRAIE VIE ? 
",0
772,@Youssnk il est juste bridé à cause de maurice,0
773,@jsuisuntchokk Crève fuck you,0
774,@EnzoFerrari94 jv tniquer ta race supprime sale pédé va,0
775,"""A la fac on avait affronté des fachos qui gueulaient """"révolution nationale"""" avec des croix celtiques et des chaines de vélo, qui posaient avec des portraits d'Hitler, et le jour de l'audience ça vient en costard dire que c'est une erreur de jeunesse.""",0
776,"""y’a vraiment des gens qui vont voter zemmour 1er degrés ? 
",0
777,"""@RAPTlME 13 Block - Vrai négro
",1
778,"""@FrozeIzBak """"Turbocuck"""" 
",0
779,"Les p'tits potes lyonnais, samedi 4 je tiens un stand avec mes bouquins (et quelques trucs gratos à récupérer), en compagnie de la mère Baruta au salon DIY or DIE (moi je prononce die or die, crève ou crève, mais y paraît que c'est pas comme ça qu'on doit dire).",0
780,@lamptrey3 @dz_matrix2 Sale connard arrête de dire bougnoul sinon je dirai le nord vous vous plaignez du racisme mais vous êtes raciste,0
781,@minshadowban Crève dans ta pisse,0
782,"Dans la série livresque des innocents martyrs d'Hitler, des SS et des Nazis... voici le livre que je viens de recevoir sur les enfants juifs de la Maison d'Izieu, tous déportés et jamais revenus... Lecture à suivre prochainement avec avis spécial Twitter. 💖 https://t.co/oS16SzkTUt",0
783,"""@CoqRefractaire @tullzter @libe @GLthinktank C'est faux pour Hitler.
",1
784,@Cyrilhanouna J'espère rien de grave ! Je suis de tt cœur ❤ avec toi 🤗🥰 C'est Gad ce soir il paraît ! C'est vraiment 1 crève cœur 😫😢 Repose et soigne toi. Prends soin de toi 🙏🏼,0
785,Puis le negro du jour au lendemain on t’appelle « t’es papa » 💀,0
786,@Fads_Tsidje19 Semence de hodari en un soir le negro 😳😳,1
787,L’estremdr0atte nazi invente que le nord de Paris est invivable alors qu’il s’agit en réalité d’un doux paradis que la terre entière nous envie. https://t.co/r2vaJbK3BK,0
788,"Mdrrrr donc ton couple de fonctionne plus bien, tu vas te faire foudroyer chez le premier negro 😔 dans le cadre du taf en plus",1
789,"""@Qraaal @HL_iberty @jane__tonic Oui.
",0
790,"""@Really_Missing @AwesomeCatra @MonnaieJean @Sigismond_bis @onyx_shep @the_nicest_xbot @ASCII_Elsa_K @Saillar59405165 @DC87170839 @shade_mysteria @MJ_FERMEZ_LA @JeanBonk @Henrycage011 @WarsajeffR @lord_terrible @CArno20 @Xpert59282 @svpstoparretez @DanyCaligula Brûler des livre pour une cause.
",0
791,@TheMothman000 @LedunAlain @ninasouky70 @BFMTV Hitler????? n'importe quoi! juste un type qui aime la France qui n'a cessé de dénoncer ce que beaucoup subissent et ce qu'on voit tous les jours dans les médias!,0
792,"""@DFintelligence @ZemmourEric Je peux entendre les critiques mais faut-il encore qu'elles soient pertinentes.
",0
793,Et alors? C'est sensé me faire pleurer? Tu m'as pris pour un négro fragile? https://t.co/MrghL2ajYJ,0
794,"""Soirée crève-cœur : comment choisir entre le récital de Marie-Nicole Lemieux et la venue à Montréal de Valer Sabadus ? N’ayant jamais entendu ce dernier « en vrai », nous avons choisi de nous rendre à l’église St. Andrew &amp;  St. Paul https://t.co/OMbQswVPRa""; ",0
795,Les nazi fesai pareil autres fois https://t.co/pARE7wUN2e,0
796,Un vieux aussi HMÔNGGAÛHLE que cette PAITACE m’a une fois agressé dans la rue en hurlant AaAsSsSaÂâSsSiÎîN parce que je n’avais pas de masque. Il doit être crevé maintenant avec toutes ses doses eeeeeeeh bieeeeeeen https://t.co/LSXWmaebEd,0
797,Résiste ou crève https://t.co/Ry7b2rEcDn #LBRY via @OdyseeTeam,0
798,@ApresLaPub @KapMarv @_ericka_40 @Cyrilhanouna Donc quand tous les taré ont suivi Hitler ils avaient raison puisqu'ils étaient plus nombreux? C'est ça votre raisonnement et sinon des milliards de gens sur la planète prennent de la coke est ce que nous,0
799,"@danotakira @Proto77037066 @WJoumarin1 @ZemmourEric Il suffit pas d'avoir une comparaison avec Hitler pour citer Godwin, on est pas dans une discussion très éloigné d'un quelconque débat idéologique. C'est bien de lire des livres mais si on a une mé",0
800,@leahbz_ Crève!,0
801,"@MathieuSlama Expliquez-lui, la prochaine fois, qu’une bonne partie du peuple pense qu’il il est un NAZI — de la pire espèce, celle des idéologues, genre Goebbels. Merci, d’avance !",1
802,Ah je suis malade a crevé,0
803,@zimwa_mwendje Comment ça finito ? ton hétérosexualité est remise en question negro,0
804,@pktucraques Malheureusement j’pense pas que ça soit utile ce nazi veut seulement nous abattre,1
805,"""—
",0
806,"""@JeanChr28991176 @ZohraBitan Vous vous préférez parler comme votre ami Hitler ! Vous pensez qu'en répétant constamment du mensonge il sera perçu comme la vérité...
",1
807,"""@Lenomenalll Certes…
",0
808,"@bisoussjemanvol @Ludo_btx01 Tu préfère rafaler un mec pour des blague de 2014 derrière ton écran alors que tu côtoie des Nazi tous les dimanches, pitié arrêtez de jouer un rôle je jure que tu tolère + le racisme que moi mdr",1
809,@JeanPierreG9 Ce politicien pourri a une mentalité de nazi.,1
810,@Lenomenalll Ouais enfin mettre Zemmour et Hitler dans la même phrase c’est hyper paradoxal. L’un à l’époque de l’autre aurait été exterminé.,0
811,"""@HellAngel531 @Jean_Bond1 @_Dogeatdog_ @BFMTV En fait le point commun entre Hitler, Staline, Mussolini etc était le nationalisme.
",0
812,"""Rachel Khoon sur la campagne de Macron, Joséphine au Panthéon, le gouvernement français c'est vraiment le racisme """"café au lait blanc beur"""" saveur anti communautarisme, ce serait hilarant si c'était pas tragique.""",1
813,@BFMTV Mdr on leur laisse a la télé des reportages sur la guerre mondiale avec des discours d Hitler 👍logique française bonjour.,0
814,"""@t_wiggi @Anaxagore8 @CharlesPrats @libe Ça me va très bien """"gauchiasse"""" ce sera toujours mieux que d'être un néo nazi.""",1
815,@Oussaaah Des acteurs qui parlent de democratie sans en connaître la definition… les Nazi aussi ont droit a une opinion du coup? Mddr,0
816,Cette saleté de nazi de merde intolérant au kebbab veut détruire la France !!! https://t.co/p8SeoxGAtR,1
817,"@Titodemien mainteant on peut plus partir, prouvant le point depuis le début. des tyrant communiste. des nazi",1
818,"""@revoltes Parfaitement, c'est un signal faible de présence d'un larbin, d'une carpette anglaise, d'un colonisé, d'un nègre de maison mondialiste. En bonus, les petites seringues en guise de médailles et le mantra ridicule, répété jusqu'à la nausée: """"#nonauxextremes""""""",1
819,@kdtA220 nan mais elle est complètement folle ramène là moi j’la creve,0
820,@GG_RMC @soubremarieanne Heureusement que nous ne sommes pas sous l’Allemagne nazi....certains n’hésiterais pas à balancé...,0
821,"@Ofamor7 @UnionSanitaire Encore mieux que la RDA, de vrais nazi ici",1
822,"Joséphine Baker aurait pu chanter : « j’ai deux Zemmourrrr, la Marie et le nazi !.... » https://t.co/DgD11xNlIH",1
823,Votre negro n’a même pas le code il parle permis https://t.co/70ncbsBkVj,1
824,"""@lnquisiteur @YvarsPatrick @F_Desouche Oui je suis d'accord, c'est surtout JMLP qui a été diabolisé. Ceci dit, je ne me souviens pas d'un acharnement  pareil sur lui.
",0
825,Philippe Pétain: Un chef de gouvernement  illégitime  désigné par Adolph HITLER  aprés avoir trahi le pays qui  l'avait accueilli mais  dont on parle toujours en France au 21 éme siècles#CELTES🇨🇵 https://t.co/swz2441hmV,0
826,"""@sicclinium Hitler aimait les chiens : moi aussi. 
",0
827,"""Les décès massifs qui ont lieu en Afghanistan et dans les pays communistes chinois ne sont pas signalés, comme l'ont fait Hitler et Staline. 
",0
828,@clns69 mdrrrrr c'est bon vas y creve,0
829,Sans ton début de saison tonitruant tu mérite mm pas le top 10 sal arabe https://t.co/Y9iep6nHWj,1
830,"""Cohn-Bendit a dit """"HITLER AUSSI"""" sept fois en référence au chiffre sacré du zoroastrisme.""",0
831,J'ai revu mes potes de mon ancienne école ils m'ont trop manqué ça m'a fait un crève-coeur 💔,0
832,@Yassa_Poulet Mdr il est plus jeune que moi je crève,0
833,"@flr_louis Après Pétain, Hitler, Bolsonaro et Orban voilà Zemmour comparé aux génocidaires du Rwanda et de Serbie ! C'et toujours aussi bête mais au moins c'est original.",0
834,@MathsRouge Ce #sauvadet est un nazi !,1
835,on s'en sort ou on creve à deux https://t.co/2W7ql1lmPD,0
836,@HenriLemieux1 @DylanKujo2 Toujours bon de rappeler que le salut nazi est une jojo référence,0
837,@NelsonLeOuff j'ai la creve et je suis pas aller en cours depuis lundi,0
838,"""@rougeyronpierre Excellent entretien, intelligent, appréciable à écouter.
",0
839,"@canal_philippe @CommanderTorenn @max3172 @AlainDuhamel C’est vrai, Zemmour n’est pas Hitler: il lui manque la moustache.",1
840,« L’émotion est negre et la raison hellène » … https://t.co/Zy1nwlmm04,1
841,J’ai vu trop de tweets comme ça ptdrrr ça crève les followers ici https://t.co/02WZ2CtxMv,0
842,"""@Azaros8888 @nicolasputsch @RENEmariefranc1 @RemiTell @radiocourtoisie @Houdiakova Ils en prendront une centaine, pour l'exemple, à la déloyale, à 10 Pandores contre 1.
",0
